id,date,type,city,state,ideology,group,description,image
2650,03/2016,Anti-Semitic Incident:Harassment,Weston,FL,,,Jewish organization received anti-Semitic literature via fax.,
2653,03/2016,Anti-Semitic Incident:Harassment,Westport,CT,,,Confidential,
846,2/25/2016,Extremist/Police Shootout,Evans,CO,Right Wing (White Supremacist),,"Police killed white supremacist Luke Nathan Miller after he fired a shot at police officers who approached him and another man in a secluded area. Miller, who fled the scene, raised his gun at officers after they surrounded his hiding place.",
28,02/2016,Anti-Semitic Incident:Harassment,Beaumont,CA,,,Anti-Semitic flyers left on cars featured images of Jews being sodomized.,
44,02/2016,Anti-Semitic Incident:Harassment,Alpharetta,GA,,,"Six middle school students performed ""Heil Hitler"" salute and called a boy ""Hitler,"" in addition to swastikas found etched in school bathroom.",
116,02/2016,Anti-Semitic Incident:Assault,Los Angeles,CA,,,"Individual physically assaulted and called a""fucking Jew"" by assailant.",
145,02/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Swastika carved into vehicle hood.,
149,02/2016,Anti-Semitic Incident:Harassment,Austin,TX,,,Anti-Semitic harassment in the workplace.,
264,02/2016,Anti-Semitic Incident:Harassment,Boca Raton,FL,,,Individual physically and verbally attacked neighbors while using racist and anti-Semitic slurs.,
265,02/2016,Anti-Semitic Incident:Harassment,Boca Raton,FL,,,Anti-Semitic tweet referenced Germany and gassing of Jews.,
322,02/2016,Anti-Semitic Incident:Assault,Branford,CT,,,Confidential,
325,02/2016,Anti-Semitic Incident:Harassment,Brattleboro,VT,,,Individual targeted with anti-Semitic messages.,
377,02/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Swastika and KKK graffiti discovered in apartment building elevator.,
378,02/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Individual discovered a threatening message and swastika drawn on their car.,
426,02/2016,Anti-Semitic Incident:Harassment,Burlington,VT,,,Students received an email that denied the events of the Holocaust.,
463,02/2016,Anti-Semitic Incident:Harassment,Carmel,CA,,,Individual received an email full of anti-Semitic content.,
482,02/2016,Anti-Semitic Incident:Harassment,Centerville,OH,,,"Jewish student bullied at school with anti-Semitic comments such including ""get into the furnace.""",
567,02/2016,Anti-Semitic Incident:Harassment,Davie,FL,,,Confidential,
626,02/2016,Anti-Semitic Incident:Assault,Columbus,OH,,,4 people were injured in an unprovoked attack when a man with large knife entered an Arab-Israeli owned restaurant and stabbed multiple patrons. The attacker was killed by police. The assailant believed the patrons and owner to be Jewish.,
706,02/2016,Anti-Semitic Incident:Harassment,Davie,FL,,,"Office manager received text from terminated employee that said ""Fuck you, you stupid Jew bitch.""",
716,02/2016,Anti-Semitic Incident:Harassment,Decatur,GA,,,Non-profit organization received series of hate emails including anti-Semitic content and graphics.,
745,02/2016,Anti-Semitic Incident:Vandalism,Fort Wayne,IN,,,Jewish cemetery vandalized.,
896,02/2016,Anti-Semitic Incident:Harassment,Fort Collins,CO,,,Anti-Semite distributed Holocaust denial and anti-Semitic literature on campus.,
1021,02/2016,Anti-Semitic Incident:Vandalism,Monson,MA,,,Individual wrote anti-Obama and pro-Nazi messages and images on bathroom door of local business.,
1116,02/2016,Anti-Semitic Incident:Harassment,Howell Township,NJ,,,"""Dirty fucking Jew"" yelled during altercation between two drivers in Walmart parking lot.",
1160,02/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,Car parked outside Jewish center vandalized with swastika drawing.,
1194,02/2016,Anti-Semitic Incident:Harassment,Kendall,FL,,,Students used anti-Semitic epithets to criticize individuals' appearances.,
1256,02/2016,Anti-Semitic Incident:Harassment,Lakewood,NJ,,,"Parent verbally harassed teacher, told them: ""Why don't you shut the fuck up you mother fucking Jew.""",
1261,02/2016,Anti-Semitic Incident:Harassment,Newport,NH,,,"Woman called ""Dirty Jew.""",
1358,02/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1388,02/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Swastikas painted next to a Jewish center.,
1389,02/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Two swastikas drawings discovered in bathroom at synagogue.,
1390,02/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Swastika carved into Jewish woman's car.,
1460,02/2016,Anti-Semitic Incident:Harassment,New York,NY,,,Confidential,
1461,02/2016,Anti-Semitic Incident:Harassment,New York,NY,,,"Individual received threatening phone call in which caller said: ""You fucking Jew I'll fucking kill you!""",
1462,02/2016,Anti-Semitic Incident:Harassment,New York,NY,,,Jewish individual victim of anti-Semitic harassment and threats in Dunkin Donuts.,
1560,02/2016,Anti-Semitic Incident:Assault,Brooklyn,NY,,,Jewish individual assaulted while walking on street.,
1635,02/2016,Anti-Semitic Incident:Vandalism,Modesto,CA,,,"High school student discovered his car vandalized with yogurt and a note that read ""fucking Jew.""",
1656,02/2016,Anti-Semitic Incident:Harassment,Mount Laurel,NJ,,,"Middle school student victim of anti-Semitic bullying and ""jokes,"" called a ""fucking Jew.""",
1668,02/2016,Anti-Semitic Incident:Harassment,Munster,IN,,,Bomb threat called into Jewish preschool.,
1707,02/2016,Anti-Semitic Incident:Vandalism,New Brunswick,NJ,,,Swastika drawn under picture within a university art exhibit.,
1708,02/2016,Anti-Semitic Incident:Vandalism,New Brunswick,NJ,,,Swastika graffiti discovered in campus library.,
1709,02/2016,Anti-Semitic Incident:Vandalism,New Brunswick,NJ,,,Four swastikas drawn on wall in café at Rutgers University Student Center.,
1710,02/2016,Anti-Semitic Incident:Vandalism,New Brunswick,NJ,,,Jewish students faced anti-Semitic harassment in school.,
1760,02/2016,Anti-Semitic Incident:Harassment,Newton,MA,,,"Swastika drawn in the snow; ""Burn the Jews"" written in school bathroom.",
1786,02/2016,Anti-Semitic Incident:Harassment,North Canton,OH,,,Middle school student victim of anti-Semitic harassment by classmates.,
1808,02/2016,Anti-Semitic Incident:Harassment,Oakland,CA,,,"Landlord called tenants ""pig Jews"" who ""should be taken away like errant dogs.""",
1814,02/2016,Anti-Semitic Incident:Harassment,Oberlin,OH,,,Confidential,
1913,02/2016,Anti-Semitic Incident:Harassment,Philadelphia,PA,,,"A comment reading ""Kikes bout to hit the Ovens"" was left on a Jewish organization's Facebook page.",
1927,02/2016,Anti-Semitic Incident:Vandalism,Philadelphia,PA,,,Car vandalized with swastika and the n-word at Temple University.,
1950,02/2016,Anti-Semitic Incident:Harassment,Boca Raton,FL,,,"Jewish students faced ongoing taunting and anti-Semitic ""jokes"" from peers.",
1996,02/2016,Anti-Semitic Incident:Harassment,Princeton,NJ,,,"Students heard people yelling ""fuck Jews"" in dormitory hallway.",
2000,02/2016,Anti-Semitic Incident:Vandalism,Princeton,NJ,,,"Anti-Semitic graffiti found bathroom at Princeton University that read: ""JEWISH POLITICIANS OPENED THE IMMIGRATION GATES IN 1965 TO NON-EUROS NIGNOGS. AND YES KIKE BANKERS AND MOVIE PRODUCERS HAVE DESTROYED US, RIP AMERICA. YOU WERE TOO GOOD TO LAST.""",
2001,02/2016,Anti-Semitic Incident:Vandalism,Princeton,NJ,,,Bathroom in academic building as vandalized with swastika graffiti.,
2102,02/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,"Individual's car defaced with swastika graffiti and the word ""asshole.""",
2108,02/2016,Anti-Semitic Incident:Vandalism,Saddle Brook,NJ,,,"Jewish woman discovered her car vandalized with eggs, swastika graffiti, and the words ""bitch"" and ""fuck you.""",
2150,02/2016,Anti-Semitic Incident:Harassment,San Diego,CA,,,Synagogue received threatening and anti-Semitic phone message.,
2206,02/2016,Anti-Semitic Incident:Vandalism,San Luis Obispo,CA,,,Two bathrooms on campus vandalized with swastika drawings.,
2262,02/2016,Terrorist Plot/Attack,Seattle,WA,Islamist,,"Daniel Seth Franey planned to ambush police officers, attack a Seattle area military base, and invade an annual gathering of military officers, intending to ""kill them all.""",
2289,02/2016,Anti-Semitic Incident:Harassment,Sherman Oaks,CA,,,Confidential,
2292,02/2016,Anti-Semitic Incident:Vandalism,Sherman Oaks,CA,,,Paper bag covered in swastikas left on residential lawn.,
2310,02/2016,Anti-Semitic Incident:Vandalism,Newburgh,NY,,,Bridge defaced with swastika graffiti.,
2343,02/2016,Anti-Semitic Incident:Harassment,St. Louis,MO,,,Bomb threat called into Jewish school.,
2352,02/2016,Anti-Semitic Incident:Harassment,Saint Paul,MN,,,"Individual commented on Facebook poll about Senator Bernie Sanders' electability: ""NO JEWS in the White House!""",
2481,02/2016,Anti-Semitic Incident:Vandalism,Syosset,NY,,,Confidential,
2483,02/2016,Anti-Semitic Incident:Harassment,Westbury,NY,,,Anti-Semitic graffiti spray painted on building.,
2515,02/2016,Anti-Semitic Incident:Harassment,Valencia,CA,,,"Woman called a ""fucking Jew"" by her neighbor.",
2560,02/2016,Anti-Semitic Incident:Harassment,Washington,DC,,,Individual targeted with anti-Semitic messages.,
2561,02/2016,Anti-Semitic Incident:Vandalism,Monongahela,PA,,,Wave of vandalism included swastika imagery drawn on the street.,
2564,02/2016,Anti-Semitic Incident:Harassment,Philadelphia,PA,,,Jewish developers targeted with anti-Semitic comments at community development meeting.,
2632,02/2016,Anti-Semitic Incident:Harassment,West Palm Beach,FL,,,Jewish student harassed on social media.,
2633,02/2016,Anti-Semitic Incident:Harassment,West Palm Beach,FL,,,Individual mocked via social media content that included anti-Semitic epithets.,
2652,02/2016,Anti-Semitic Incident:Harassment,Westport,CT,,,Anti-Semitic harassment.,
2708,02/2016,Anti-Semitic Incident:Harassment,Wynnewood,PA,,,Jewish school received a threatening phone call.,
434,1/26/2016,Extremist/Police Shootout,Burns,OR,Right Wing (Anti-Government),,"Police shot and killed Robert ""LaVoy” Finicum, one of the anti-government extremists involved in the armed takeover of the Malheur National Wildlife Refuge headquarters. Finicum was fatally wounded by law enforcement during an attempt to arrest him and a num­ber of other key occupiers who were driving in a vehicle. Finicum was shot after he emerged from the vehicle and appeared to reach into his jacket, where he had a handgun.",
2712,01/07/2016,Terrorist Plot/Attack;Extremist/Police Shootout,Yeadon,PA,Islamist,,"Edward Archer attempted to shoot a Philadelphia police officer on behalf of ISIS. The officer was able to exit his car and shoot the fleeing suspect, leaving Archer badly wounded.",
104,01/2016,Anti-Semitic Incident:Harassment,Atlanta,GA,,,Radio host questioned nomination of federal judge because he converted to Judaism.,
105,01/2016,Anti-Semitic Incident:Harassment,Atlanta,GA,,,Confidential,
148,01/2016,Anti-Semitic Incident:Harassment,Austin,TX,,,"Woman called a ""pushy Jew.""",
351,01/2016,Anti-Semitic Incident:Vandalism,San Francisco,CA,,,"""Kill Jews"" written on bookshelves in public library.",
355,01/2016,Anti-Semitic Incident:Assault,Studio City,CA,,,Jewish man assaulted while walking on the street.,
364,01/2016,Anti-Semitic Incident:Harassment,Brooklyn,NY,,,Jewish individual received threatening and anti-Semitic phone call in which caller said he hated rabbis and wanted to kill all rabbis in the area one by one.,
373,01/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Anti-Semitic graffiti found on entrance to apartment building.,
374,01/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Jewish Orthodox man discovered anti-Semitic and white supremacist graffiti on front door of his residence.,
375,01/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Confidential,
383,01/2016,Anti-Semitic Incident:Harassment,Fairfield,CT,,,"Business owner told a Jewish client ""Go back to your synagogue you fucking piece of shit.""",
425,01/2016,Anti-Semitic Incident:Vandalism,Burlingame,CA,,,Swastika drawn on back of Jewish student's chair by classmate.,
440,01/2016,Anti-Semitic Incident:Harassment,Cairo,GA,,,Middle school student the victim of ongoing anti-Semitic jokes and taunts.,
472,01/2016,Anti-Semitic Incident:Harassment,Lake Worth,FL,,,"Jewish inmate threatened by another inmate who demanded money and called him a ""dirty Jew.""",
499,01/2016,Anti-Semitic Incident:Vandalism,Atlanta,GA,,,Swastika drawn on the door of a State Court judge.,
508,01/2016,Anti-Semitic Incident:Vandalism,Chattanooga,TN,,,Two vehicles belonging to Jewish organization set on fire.,
525,01/2016,Anti-Semitic Incident:Vandalism,Atlanta,GA,,,Confidential,
671,01/2016,Anti-Semitic Incident:Harassment,Cresskill,NJ,,,"Ten-dollar bill with message ""The Jew is the devil"" stamped on it left at person's front door.",
705,01/2016,Anti-Semitic Incident:Harassment,Davie,FL,,,Individual verbally harassed with anti-Semitic epithets by neighbor.,
715,01/2016,Anti-Semitic Incident:Harassment,Decatur,GA,,,Individual received anti-Semitic email claiming Israel was carrying out a genocide against refugees.,
723,01/2016,Anti-Semitic Incident:Harassment,Delray Beach,FL,,,"Landlord screamed ""you fucking Jews"" at couple.",
724,01/2016,Anti-Semitic Incident:Harassment,Delray Beach,FL,,,"Private WiFi network in condo community named ""Jew Neighbors Suck.""",
760,01/2016,Anti-Semitic Incident:Harassment,Denver,CO,,,"Jewish woman received an email from a neighbor calling her a ""bossy dirty Jew.""",
853,01/2016,Anti-Semitic Incident:Vandalism,Evesham,NJ,,,Two swastikas drawn on mats at private residence.,
870,01/2016,Anti-Semitic Incident:Harassment,East Falmouth,MA,,,Confidential,
898,01/2016,Anti-Semitic Incident:Harassment,Fort Lauderdale,FL,,,High school soccer fans chanted anti-Semitic slurs at opposing team.,
925,01/2016,Anti-Semitic Incident:Harassment,Framingham,MA,,,Confidential,
1026,01/2016,Anti-Semitic Incident:Vandalism,Hanover Township,NJ,,,School presentation defaced with swastika drawings.,
1050,01/2016,Anti-Semitic Incident:Vandalism,Hastings-on-Hudson,NY,,,"Individual discovered six swastikas and the word ""Jews"" spray-painted on exterior of their house.",
1054,01/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,Swastika made of blocks found at playground.,
1063,01/2016,Anti-Semitic Incident:Vandalism,Highland Park,NJ,,,"Swastika and ""bake them all"" written in pencil in bathroom.",
1068,01/2016,Anti-Semitic Incident:Harassment,Daytona Beach,FL,,,Middle school student made anti-Semitic comments during a class discussion of the Holocaust.,
1081,01/2016,Anti-Semitic Incident:Vandalism,Quincy,MA,,,Swastika carved on telephone pole outside of post office.,
1096,01/2016,Terrorist Plot/Attack,Houston,TX,Islamist,,"Omar Faraj Saeed al-Hardan plotted to bomb two Houston malls, including the Galleria. He planned to detonate the bombs using cellphones, a collection of which were found in his apartment.",
1114,01/2016,Anti-Semitic Incident:Vandalism,Somerville,MA,,,Swastika graffitied on bus window.,
1189,01/2016,Anti-Semitic Incident:Harassment,Katonah,NY,,,Individual discovered note with swastika in his mailbox.,
1233,01/2016,Anti-Semitic Incident:Vandalism,Lafayette,LA,,,Large swastika found in elevator of apartment complex.,
1246,01/2016,Anti-Semitic Incident:Harassment,Omaha,NE,,,Confidential,
1268,01/2016,Anti-Semitic Incident:Vandalism,East Windsor Township,NJ,,,"Swastika and ""fuck Jews"" painted on electrical transfer box.",
1353,01/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1354,01/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1355,01/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1356,01/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1357,01/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1387,01/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Swastika carved into elevator wall.,
1444,01/2016,Anti-Semitic Incident:Vandalism,Madison,WI,,,Pictures of swastikas and Hitler left on student's dorm room door.,
1451,01/2016,Anti-Semitic Incident:Harassment,Maitland,FL,,,Jewish school received a bomb threat.,
1457,01/2016,Anti-Semitic Incident:Harassment,New York,NY,,,"Individual received threatening phone call at workplace in which caller stated: ""If you're a Jew, you need to fix that or we're gonna kill your ass like we did before.""",
1458,01/2016,Anti-Semitic Incident:Harassment,New York,NY,,,Three bundles of notes containing threatening and pro-Nazi content left in building hallway.,
1459,01/2016,Anti-Semitic Incident:Harassment,New York,NY,,,"Jewish organization received threatening email claiming to end its ""era of Ashkenazi terrorism.""",
1472,01/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Apartment building's menorah stolen.,
1473,01/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Synagogue vandalized with swastika and KKK graffiti.,
1475,01/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Mezuzah stolen from Jewish person's door.,
1503,01/2016,Anti-Semitic Incident:Harassment,Marblehead,MA,,,Photo of swastika made of pennies circulated on social media at a high school.,
1545,01/2016,Anti-Semitic Incident:Harassment,Metuchen,NJ,,,Confidential,
1588,01/2016,Anti-Semitic Incident:Harassment,Milwaukee,WI,,,Jewish individual received a threatening anti-Semitic message.,
1603,01/2016,Terrorist Plot/Attack,Milwaukee,WI,Islamist,,"Samy Mohamed Hamzeh wanted to shoot up a Milwaukee Masonic temple. He had originally planned to travel to the West Bank to kill soldiers and civilians, but changed his plans for logistical reasons.",
1695,01/2016,Anti-Semitic Incident:Harassment,Natick,MA,,,High school student victim of anti-Semitic verbal harassment.,
1706,01/2016,Anti-Semitic Incident:Vandalism,New Brunswick,NJ,,,"Swastika and ""get them all"" discovered in campus library.",
1806,01/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,"The words ""Die Yuppies"" and swastika traced into wet cement.",
1860,01/2016,Anti-Semitic Incident:Harassment,Orlando,FL,,,Non-Jewish elementary school student told Jewish peer she did not like her because she was Jewish.,
1883,01/2016,Anti-Semitic Incident:Harassment,Palm Beach Gardens,FL,,,Jewish school received a bomb threat.,
1972,01/2016,Anti-Semitic Incident:Harassment,Ponte Vedra Beach,FL,,,Jewish student witnessed peer receive a text filled with anti-Semitic content directed at her.,
2045,01/2016,Anti-Semitic Incident:Vandalism,Reading,PA,,,"School's grounds vandalized with swastikas, 666 imagery and profanities.",
2091,01/2016,Anti-Semitic Incident:Vandalism,Rocky Point,NY,,,Swastikas spray-painted throughout residential neighborhood.,
2092,01/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Confidential,
2093,01/2016,Anti-Semitic Incident:Harassment,Rohnert Park,CA,,,Church put anti-Semitic messages on its billboard and website.,
2188,01/2016,Anti-Semitic Incident:Vandalism,Melville,NY,,,Menorah in public place vandalized.,
2190,01/2016,Anti-Semitic Incident:Vandalism,Melville,NY,,,Confidential,
2254,01/2016,Terrorist Plot/Attack,Seabrook,NH,Right Wing (Anti-Government),,"Daniel Musso was arrested in January 2016 for attempting to find someone to sell him grenades, shoulder-fired rockets, C-4 explosives and other items. He allegedly bought four grenades from an undercover informant, describing himself as part of a group of people who wanted to ""bring forth the original constitution.” As of this writing, Musso seems to still be awaiting trial.",
2304,01/2016,Anti-Semitic Incident:Vandalism,Somers,NY,,,Confidential,
2305,01/2016,Anti-Semitic Incident:Harassment,Somerville,MA,,,Facebook group run by right-wing extremist Christians used to spread hate and anti-Semitic content.,
2306,01/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Swastika graffiti found on street sign.,
2351,01/2016,Anti-Semitic Incident:Harassment,Saint Paul,MN,,,"Jewish Minnesota State Representative received anti-Semitic email stating ""GO BACK TO NEW YORK WITH ALL THE OTHER KIKES!""",
2390,01/2016,Anti-Semitic Incident:Harassment,Ramapo,NY,,,Jewish mayor of a village received anti-Semitic hate literature.,
2404,01/2016,Anti-Semitic Incident:Vandalism,Rocky Point,NY,,,Confidential,
2523,01/2016,Anti-Semitic Incident:Harassment,Van Nuys,CA,,,"White separatist stalked and threatened neighbor with anti-Semitic, racist slurs.",
2571,01/2016,Anti-Semitic Incident:Harassment,Charleston,SC,,,Audience member at a city council meeting made anti-Semitic comments about Charleston Jewish community.,
2617,01/2016,Anti-Semitic Incident:Assault,Wellington,FL,,,"Two individuals attacked Jewish man in parking lot, calling him a ""dirty Jew and a fucking Israeli bastard.""",
2618,01/2016,Anti-Semitic Incident:Harassment,Wellington,FL,,,Individuals posted anti-Semitic material on former boss's Facebook page.,
2684,01/2016,Anti-Semitic Incident:Harassment,Wilmington,DE,,,Anti-Israel content posted on hacked website of Jewish organization.,
2711,01/2016,Anti-Semitic Incident:Harassment,Yarmouth,MA,,,"Individual called neighbor a ""dirty Jew"" after series of confrontations.",
