GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7W001,H7W002,H7W003,H7W004,H7W005,H7W006
"G5107300","2010","3","5","Virginia","51","Petersburg City","730",,,,,,,,,,,,,,"40060","99999","999",,,,,,,,,,,,,,"Petersburg city",,32420,31737,31737,0,683,0
"G5107350","2010","3","5","Virginia","51","Poquoson City","735",,,,,,,,,,,,,,"47260","99999","999",,,,,,,,,,,,,,"Poquoson city",,12150,11360,11360,0,790,0
"G5107400","2010","3","5","Virginia","51","Portsmouth City","740",,,,,,,,,,,,,,"47260","99999","999",,,,,,,,,,,,,,"Portsmouth city",,95535,95535,95535,0,0,0
"G5107500","2010","3","5","Virginia","51","Radford City","750",,,,,,,,,,,,,,"13980","99999","999",,,,,,,,,,,,,,"Radford city",,16408,15927,15927,0,481,0
"G5107600","2010","3","5","Virginia","51","Richmond City","760",,,,,,,,,,,,,,"40060","99999","999",,,,,,,,,,,,,,"Richmond city",,204214,204214,204214,0,0,0
"G5107700","2010","3","5","Virginia","51","Roanoke City","770",,,,,,,,,,,,,,"40220","99999","999",,,,,,,,,,,,,,"Roanoke city",,97032,97026,97026,0,6,0
"G5107750","2010","3","5","Virginia","51","Salem City","775",,,,,,,,,,,,,,"40220","99999","999",,,,,,,,,,,,,,"Salem city",,24802,24802,24802,0,0,0
"G5107900","2010","3","5","Virginia","51","Staunton City","790",,,,,,,,,,,,,,"44420","99999","999",,,,,,,,,,,,,,"Staunton city",,23746,22869,22869,0,877,0
"G5108000","2010","3","5","Virginia","51","Suffolk City","800",,,,,,,,,,,,,,"47260","99999","999",,,,,,,,,,,,,,"Suffolk city",,84585,66287,66287,0,18298,0
"G5108100","2010","3","5","Virginia","51","Virginia Beach City","810",,,,,,,,,,,,,,"47260","99999","999",,,,,,,,,,,,,,"Virginia Beach city",,437994,431273,431273,0,6721,0
"G5108200","2010","3","5","Virginia","51","Waynesboro City","820",,,,,,,,,,,,,,"44420","99999","999",,,,,,,,,,,,,,"Waynesboro city",,21006,20475,20475,0,531,0
"G5108300","2010","3","5","Virginia","51","Williamsburg City","830",,,,,,,,,,,,,,"47260","99999","999",,,,,,,,,,,,,,"Williamsburg city",,14068,14068,14068,0,0,0
"G5108400","2010","3","5","Virginia","51","Winchester City","840",,,,,,,,,,,,,,"49020","99999","548",,,,,,,,,,,,,,"Winchester city",,26203,26203,26203,0,0,0
"G5300010","2010","4","9","Washington","53","Adams County","001",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Adams County",,18728,11207,0,11207,7521,0
"G5300030","2010","4","9","Washington","53","Asotin County","003",,,,,,,,,,,,,,"30300","99999","999",,,,,,,,,,,,,,"Asotin County",,21623,20184,20184,0,1439,0
"G5300050","2010","4","9","Washington","53","Benton County","005",,,,,,,,,,,,,,"28420","99999","999",,,,,,,,,,,,,,"Benton County",,175177,156659,145575,11084,18518,0
"G5300070","2010","4","9","Washington","53","Chelan County","007",,,,,,,,,,,,,,"48300","99999","999",,,,,,,,,,,,,,"Chelan County",,72453,52728,39017,13711,19725,0
"G5300090","2010","4","9","Washington","53","Clallam County","009",,,,,,,,,,,,,,"38820","99999","999",,,,,,,,,,,,,,"Clallam County",,71404,46089,0,46089,25315,0
"G5300110","2010","4","9","Washington","53","Clark County","011",,,,,,,,,,,,,,"38900","99999","999",,,,,,,,,,,,,,"Clark County",,425363,366797,359562,7235,58566,0
"G5300130","2010","4","9","Washington","53","Columbia County","013",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Columbia County",,4078,2681,0,2681,1397,0
"G5300150","2010","4","9","Washington","53","Cowlitz County","015",,,,,,,,,,,,,,"31020","99999","999",,,,,,,,,,,,,,"Cowlitz County",,102410,73068,61598,11470,29342,0
"G5300170","2010","4","9","Washington","53","Douglas County","017",,,,,,,,,,,,,,"48300","99999","999",,,,,,,,,,,,,,"Douglas County",,38431,28210,28210,0,10221,0
"G5300190","2010","4","9","Washington","53","Ferry County","019",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ferry County",,7551,0,0,0,7551,0
"G5300210","2010","4","9","Washington","53","Franklin County","021",,,,,,,,,,,,,,"28420","99999","999",,,,,,,,,,,,,,"Franklin County",,78163,67741,63665,4076,10422,0
"G5300230","2010","4","9","Washington","53","Garfield County","023",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Garfield County",,2266,0,0,0,2266,0
"G5300250","2010","4","9","Washington","53","Grant County","025",,,,,,,,,,,,,,"34180","99999","999",,,,,,,,,,,,,,"Grant County",,89120,54587,0,54587,34533,0
"G5300270","2010","4","9","Washington","53","Grays Harbor County","027",,,,,,,,,,,,,,"10140","99999","999",,,,,,,,,,,,,,"Grays Harbor County",,72797,43596,0,43596,29201,0
"G5300290","2010","4","9","Washington","53","Island County","029",,,,,,,,,,,,,,"36020","99999","500",,,,,,,,,,,,,,"Island County",,78506,41690,0,41690,36816,0
"G5300310","2010","4","9","Washington","53","Jefferson County","031",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Jefferson County",,29872,12705,0,12705,17167,0
"G5300330","2010","4","9","Washington","53","King County","033",,,,,,,,,,,,,,"42660","42644","500",,,,,,,,,,,,,,"King County",,1931249,1869311,1848719,20592,61938,0
"G5300350","2010","4","9","Washington","53","Kitsap County","035",,,,,,,,,,,,,,"14740","99999","500",,,,,,,,,,,,,,"Kitsap County",,251133,209089,201151,7938,42044,0
"G5300370","2010","4","9","Washington","53","Kittitas County","037",,,,,,,,,,,,,,"21260","99999","999",,,,,,,,,,,,,,"Kittitas County",,40915,24526,0,24526,16389,0
"G5300390","2010","4","9","Washington","53","Klickitat County","039",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Klickitat County",,20318,8084,0,8084,12234,0
"G5300410","2010","4","9","Washington","53","Lewis County","041",,,,,,,,,,,,,,"16500","99999","999",,,,,,,,,,,,,,"Lewis County",,75455,29688,0,29688,45767,0
"G5300430","2010","4","9","Washington","53","Lincoln County","043",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lincoln County",,10570,0,0,0,10570,0
"G5300450","2010","4","9","Washington","53","Mason County","045",,,,,,,,,,,,,,"43220","99999","500",,,,,,,,,,,,,,"Mason County",,60699,22036,0,22036,38663,0
"G5300470","2010","4","9","Washington","53","Okanogan County","047",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Okanogan County",,41120,8229,0,8229,32891,0
"G5300490","2010","4","9","Washington","53","Pacific County","049",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pacific County",,20920,7370,0,7370,13550,0
"G5300510","2010","4","9","Washington","53","Pend Oreille County","051",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pend Oreille County",,13001,2196,0,2196,10805,0
"G5300530","2010","4","9","Washington","53","Pierce County","053",,,,,,,,,,,,,,"42660","45104","500",,,,,,,,,,,,,,"Pierce County",,795225,742814,737886,4928,52411,0
"G5300550","2010","4","9","Washington","53","San Juan County","055",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"San Juan County",,15769,0,0,0,15769,0
"G5300570","2010","4","9","Washington","53","Skagit County","057",,,,,,,,,,,,,,"34580","99999","500",,,,,,,,,,,,,,"Skagit County",,116901,82975,62966,20009,33926,0
"G5300590","2010","4","9","Washington","53","Skamania County","059",,,,,,,,,,,,,,"38900","99999","999",,,,,,,,,,,,,,"Skamania County",,11066,0,0,0,11066,0
"G5300610","2010","4","9","Washington","53","Snohomish County","061",,,,,,,,,,,,,,"42660","42644","500",,,,,,,,,,,,,,"Snohomish County",,713335,636156,615756,20400,77179,0
"G5300630","2010","4","9","Washington","53","Spokane County","063",,,,,,,,,,,,,,"44060","99999","999",,,,,,,,,,,,,,"Spokane County",,471221,406797,387847,18950,64424,0
"G5300650","2010","4","9","Washington","53","Stevens County","065",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Stevens County",,43531,9052,0,9052,34479,0
"G5300670","2010","4","9","Washington","53","Thurston County","067",,,,,,,,,,,,,,"36500","99999","500",,,,,,,,,,,,,,"Thurston County",,252264,199317,176617,22700,52947,0
"G5300690","2010","4","9","Washington","53","Wahkiakum County","069",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wahkiakum County",,3978,0,0,0,3978,0
"G5300710","2010","4","9","Washington","53","Walla Walla County","071",,,,,,,,,,,,,,"47460","99999","999",,,,,,,,,,,,,,"Walla Walla County",,58781,48715,48715,0,10066,0
"G5300730","2010","4","9","Washington","53","Whatcom County","073",,,,,,,,,,,,,,"13380","99999","999",,,,,,,,,,,,,,"Whatcom County",,201140,149098,114473,34625,52042,0
"G5300750","2010","4","9","Washington","53","Whitman County","075",,,,,,,,,,,,,,"39420","99999","999",,,,,,,,,,,,,,"Whitman County",,44776,32449,0,32449,12327,0
"G5300770","2010","4","9","Washington","53","Yakima County","077",,,,,,,,,,,,,,"49420","99999","999",,,,,,,,,,,,,,"Yakima County",,243231,186025,129534,56491,57206,0
"G5400010","2010","3","5","West Virginia","54","Barbour County","001",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Barbour County",,16589,2700,0,2700,13889,0
"G5400030","2010","3","5","West Virginia","54","Berkeley County","003",,,,,,,,,,,,,,"25180","99999","999",,,,,,,,,,,,,,"Berkeley County",,104169,71225,71225,0,32944,0
"G5400050","2010","3","5","West Virginia","54","Boone County","005",,,,,,,,,,,,,,"16620","99999","999",,,,,,,,,,,,,,"Boone County",,24629,4579,0,4579,20050,0
"G5400070","2010","3","5","West Virginia","54","Braxton County","007",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Braxton County",,14523,0,0,0,14523,0
"G5400090","2010","3","5","West Virginia","54","Brooke County","009",,,,,,,,,,,,,,"44600","99999","999",,,,,,,,,,,,,,"Brooke County",,24069,13929,13929,0,10140,0
"G5400110","2010","3","5","West Virginia","54","Cabell County","011",,,,,,,,,,,,,,"26580","99999","999",,,,,,,,,,,,,,"Cabell County",,96319,75554,75554,0,20765,0
"G5400130","2010","3","5","West Virginia","54","Calhoun County","013",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Calhoun County",,7627,0,0,0,7627,0
"G5400150","2010","3","5","West Virginia","54","Clay County","015",,,,,,,,,,,,,,"16620","99999","999",,,,,,,,,,,,,,"Clay County",,9386,0,0,0,9386,0
"G5400170","2010","3","5","West Virginia","54","Doddridge County","017",,,,,,,,,,,,,,"17220","99999","242",,,,,,,,,,,,,,"Doddridge County",,8202,0,0,0,8202,0
"G5400190","2010","3","5","West Virginia","54","Fayette County","019",,,,,,,,,,,,,,"36060","99999","138",,,,,,,,,,,,,,"Fayette County",,46039,19395,16137,3258,26644,0
"G5400210","2010","3","5","West Virginia","54","Gilmer County","021",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Gilmer County",,8693,3415,0,3415,5278,0
"G5400230","2010","3","5","West Virginia","54","Grant County","023",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Grant County",,11937,2545,0,2545,9392,0
"G5400250","2010","3","5","West Virginia","54","Greenbrier County","025",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Greenbrier County",,35480,10738,0,10738,24742,0
"G5400270","2010","3","5","West Virginia","54","Hampshire County","027",,,,,,,,,,,,,,"49020","99999","548",,,,,,,,,,,,,,"Hampshire County",,23964,0,0,0,23964,0
"G5400290","2010","3","5","West Virginia","54","Hancock County","029",,,,,,,,,,,,,,"44600","99999","999",,,,,,,,,,,,,,"Hancock County",,30676,21378,16740,4638,9298,0
"G5400310","2010","3","5","West Virginia","54","Hardy County","031",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hardy County",,14025,2732,0,2732,11293,0
"G5400330","2010","3","5","West Virginia","54","Harrison County","033",,,,,,,,,,,,,,"17220","99999","242",,,,,,,,,,,,,,"Harrison County",,69099,43498,0,43498,25601,0
"G5400350","2010","3","5","West Virginia","54","Jackson County","035",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Jackson County",,29211,8343,0,8343,20868,0
"G5400370","2010","3","5","West Virginia","54","Jefferson County","037",,,,,,,,,,,,,,"47900","47894","548",,,,,,,,,,,,,,"Jefferson County",,53498,27619,562,27057,25879,0
"G5400390","2010","3","5","West Virginia","54","Kanawha County","039",,,,,,,,,,,,,,"16620","99999","999",,,,,,,,,,,,,,"Kanawha County",,193063,144434,140115,4319,48629,0
"G5400410","2010","3","5","West Virginia","54","Lewis County","041",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lewis County",,16372,5077,0,5077,11295,0
"G5400430","2010","3","5","West Virginia","54","Lincoln County","043",,,,,,,,,,,,,,"16620","99999","999",,,,,,,,,,,,,,"Lincoln County",,21720,0,0,0,21720,0
"G5400450","2010","3","5","West Virginia","54","Logan County","045",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Logan County",,36743,10747,0,10747,25996,0
"G5400470","2010","3","5","West Virginia","54","McDowell County","047",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"McDowell County",,22113,3098,0,3098,19015,0
"G5400490","2010","3","5","West Virginia","54","Marion County","049",,,,,,,,,,,,,,"21900","99999","242",,,,,,,,,,,,,,"Marion County",,56418,33014,0,33014,23404,0
"G5400510","2010","3","5","West Virginia","54","Marshall County","051",,,,,,,,,,,,,,"48540","99999","999",,,,,,,,,,,,,,"Marshall County",,33107,16887,16887,0,16220,0
"G5400530","2010","3","5","West Virginia","54","Mason County","053",,,,,,,,,,,,,,"38580","99999","999",,,,,,,,,,,,,,"Mason County",,27324,9561,0,9561,17763,0
"G5400550","2010","3","5","West Virginia","54","Mercer County","055",,,,,,,,,,,,,,"14140","99999","999",,,,,,,,,,,,,,"Mercer County",,62264,36903,0,36903,25361,0
"G5400570","2010","3","5","West Virginia","54","Mineral County","057",,,,,,,,,,,,,,"19060","99999","999",,,,,,,,,,,,,,"Mineral County",,28212,9989,2249,7740,18223,0
"G5400590","2010","3","5","West Virginia","54","Mingo County","059",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mingo County",,26839,2754,0,2754,24085,0
"G5400610","2010","3","5","West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,"34060","99999","999",,,,,,,,,,,,,,"Monongalia County",,96189,70350,70350,0,25839,0
"G5400630","2010","3","5","West Virginia","54","Monroe County","063",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Monroe County",,13502,1550,0,1550,11952,0
"G5400650","2010","3","5","West Virginia","54","Morgan County","065",,,,,,,,,,,,,,"25180","99999","999",,,,,,,,,,,,,,"Morgan County",,17541,0,0,0,17541,0
"G5400670","2010","3","5","West Virginia","54","Nicholas County","067",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Nicholas County",,26233,3369,0,3369,22864,0
"G5400690","2010","3","5","West Virginia","54","Ohio County","069",,,,,,,,,,,,,,"48540","99999","999",,,,,,,,,,,,,,"Ohio County",,44443,34180,34180,0,10263,0
"G5400710","2010","3","5","West Virginia","54","Pendleton County","071",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pendleton County",,7695,0,0,0,7695,0
"G5400730","2010","3","5","West Virginia","54","Pleasants County","073",,,,,,,,,,,,,,"37620","99999","999",,,,,,,,,,,,,,"Pleasants County",,7605,3463,0,3463,4142,0
"G5400750","2010","3","5","West Virginia","54","Pocahontas County","075",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pocahontas County",,8719,0,0,0,8719,0
"G5400770","2010","3","5","West Virginia","54","Preston County","077",,,,,,,,,,,,,,"34060","99999","999",,,,,,,,,,,,,,"Preston County",,33520,3201,0,3201,30319,0
"G5400790","2010","3","5","West Virginia","54","Putnam County","079",,,,,,,,,,,,,,"16620","99999","999",,,,,,,,,,,,,,"Putnam County",,55486,35631,35631,0,19855,0
"G5400810","2010","3","5","West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,"13220","99999","138",,,,,,,,,,,,,,"Raleigh County",,78859,47900,47885,15,30959,0
"G5400830","2010","3","5","West Virginia","54","Randolph County","083",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Randolph County",,29405,11061,0,11061,18344,0
"G5400850","2010","3","5","West Virginia","54","Ritchie County","085",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ritchie County",,10449,0,0,0,10449,0
"G5400870","2010","3","5","West Virginia","54","Roane County","087",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Roane County",,14926,2986,0,2986,11940,0
"G5400890","2010","3","5","West Virginia","54","Summers County","089",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Summers County",,13927,3882,0,3882,10045,0
"G5400910","2010","3","5","West Virginia","54","Taylor County","091",,,,,,,,,,,,,,"17220","99999","242",,,,,,,,,,,,,,"Taylor County",,16895,6808,0,6808,10087,0
"G5400930","2010","3","5","West Virginia","54","Tucker County","093",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Tucker County",,7141,0,0,0,7141,0
"G5400950","2010","3","5","West Virginia","54","Tyler County","095",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Tyler County",,9208,824,0,824,8384,0
"G5400970","2010","3","5","West Virginia","54","Upshur County","097",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Upshur County",,24254,8731,0,8731,15523,0
"G5400990","2010","3","5","West Virginia","54","Wayne County","099",,,,,,,,,,,,,,"26580","99999","999",,,,,,,,,,,,,,"Wayne County",,42481,14789,14167,622,27692,0
"G5401010","2010","3","5","West Virginia","54","Webster County","101",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Webster County",,9154,0,0,0,9154,0
"G5401030","2010","3","5","West Virginia","54","Wetzel County","103",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wetzel County",,16583,7652,0,7652,8931,0
"G5401050","2010","3","5","West Virginia","54","Wirt County","105",,,,,,,,,,,,,,"37620","99999","999",,,,,,,,,,,,,,"Wirt County",,5717,0,0,0,5717,0
"G5401070","2010","3","5","West Virginia","54","Wood County","107",,,,,,,,,,,,,,"37620","99999","999",,,,,,,,,,,,,,"Wood County",,86956,63674,59643,4031,23282,0
"G5401090","2010","3","5","West Virginia","54","Wyoming County","109",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wyoming County",,23796,2645,0,2645,21151,0
"G5500010","2010","2","3","Wisconsin","55","Adams County","001",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Adams County",,20875,0,0,0,20875,0
"G5500030","2010","2","3","Wisconsin","55","Ashland County","003",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ashland County",,16157,7293,0,7293,8864,0
"G5500050","2010","2","3","Wisconsin","55","Barron County","005",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Barron County",,45870,15629,0,15629,30241,0
"G5500070","2010","2","3","Wisconsin","55","Bayfield County","007",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Bayfield County",,15014,0,0,0,15014,0
"G5500090","2010","2","3","Wisconsin","55","Brown County","009",,,,,,,,,,,,,,"24580","99999","999",,,,,,,,,,,,,,"Brown County",,248007,212060,206388,5672,35947,0
"G5500110","2010","2","3","Wisconsin","55","Buffalo County","011",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Buffalo County",,13587,0,0,0,13587,0
"G5500130","2010","2","3","Wisconsin","55","Burnett County","013",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Burnett County",,15457,0,0,0,15457,0
"G5500150","2010","2","3","Wisconsin","55","Calumet County","015",,,,,,,,,,,,,,"11540","99999","118",,,,,,,,,,,,,,"Calumet County",,48971,35487,25449,10038,13484,0
"G5500170","2010","2","3","Wisconsin","55","Chippewa County","017",,,,,,,,,,,,,,"20740","99999","232",,,,,,,,,,,,,,"Chippewa County",,62415,33615,26826,6789,28800,0
"G5500190","2010","2","3","Wisconsin","55","Clark County","019",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Clark County",,34690,2869,0,2869,31821,0
"G5500210","2010","2","3","Wisconsin","55","Columbia County","021",,,,,,,,,,,,,,"31540","99999","358",,,,,,,,,,,,,,"Columbia County",,56833,22352,0,22352,34481,0
"G5500230","2010","2","3","Wisconsin","55","Crawford County","023",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Crawford County",,16644,6255,0,6255,10389,0
"G5500250","2010","2","3","Wisconsin","55","Dane County","025",,,,,,,,,,,,,,"31540","99999","358",,,,,,,,,,,,,,"Dane County",,488073,427894,401661,26233,60179,0
"G5500270","2010","2","3","Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,"13180","99999","252",,,,,,,,,,,,,,"Dodge County",,88759,45585,0,45585,43174,0
"G5500290","2010","2","3","Wisconsin","55","Door County","029",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Door County",,27785,8617,0,8617,19168,0
"G5500310","2010","2","3","Wisconsin","55","Douglas County","031",,,,,,,,,,,,,,"20260","99999","999",,,,,,,,,,,,,,"Douglas County",,44159,27045,27045,0,17114,0
"G5500330","2010","2","3","Wisconsin","55","Dunn County","033",,,,,,,,,,,,,,"32860","99999","232",,,,,,,,,,,,,,"Dunn County",,43857,17844,0,17844,26013,0
"G5500350","2010","2","3","Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,"20740","99999","232",,,,,,,,,,,,,,"Eau Claire County",,98736,76026,76026,0,22710,0
"G5500370","2010","2","3","Wisconsin","55","Florence County","037",,,,,,,,,,,,,,"27020","99999","999",,,,,,,,,,,,,,"Florence County",,4423,0,0,0,4423,0
"G5500390","2010","2","3","Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,"22540","99999","252",,,,,,,,,,,,,,"Fond du Lac County",,101633,65930,54569,11361,35703,0
